Title	Link	Creator	Transcript	Status
OBLIQUES and AB Shredder in 1 exercise!!!!!!	https://www.youtube.com/watch?v=FwgIuO0Xz24	ATHLEAN - X	h [Music] H hey guys Jeff Cavalier back in the Xbox out of the kitchen this time to show you uh something I think you guys are really going to like if you look at this is last month Fitness magazine uh that I wrote in um I was interviewed really to about a uh uh something called balls uh appropriately 10 ways to dominate and it talks about uh how to train to build muscle gain speed improve your agility uh everything we talk about here with athlan X and I want to go one step further not just how to perform on the field but really how to perform anywhere uh we going to be pro athletes but you want to be able to have that kind of physique and have that kind of strength to be able to do whatever it is that you like to do so in this article we talk about a lot of key principles being able to stay on your feet cuz I think all athleticism begins on your feet and most of the exercises that I ever try to Advocate you doing are somewhere in some position you tie more muscles together while we do it and we with everything we do if you stand on your feet unilateral training you know trying to work out one leg or the other or work one arm at a time because you want to try to overcome the imbalances that a lot of times what we do in daily life or on the field will establish they establish imbalances we want to try to over them and then everything really about the involvement of the core can you involve the core in virtually everything you do because even if I were to just grabb this thing right here you can see just how it it it engages the muscles over here just to be able to pull that down it body it funnel through it so I and I playoffs a guy who uh I I love his story the fact he adversity and he is just dominating right now Major League Baseball maybe on their way to the World Series and one thing about Josh Hamilton is that he involving huge amounts of core strength with everything he going to hit a baseball you have to be able to load up on your backside and then you have to be able to unload but it all comes to rotation so in wanting to say how can I help you guys to increase your rotational power become stronger become more ripped in the same time at the same time I came up with something I call a double-edge wood Chopper we Chopper you know coming down like this with a double-edged wood Chopper one of the exercises that I use when I train my athletes I load up a cable machine with you know I got four plates on here and four plates on here but I basically set the arms up as if I here one up there one down there I going to grab them both bring them together in front of my body but don clasp your fingers if you clasp your fingers you uh uh the Advan that you have here from not letting these things slip away if you hold your hands here you can see that you working the bicep everything has to work hard so with the double-edged wood Chopper basically we we we chop down come back to the top now as you can see I got this Ecentric or slow control contraction on the way back on this arm but I got to overcome momentum and actually work the Lower Side on the way down I got to eccentrically control this and you can see that this side has to do the same thing and I got to concentrically drive down and use my obliques and my abs to get the top arm down so you it both sides and of course after you work this you would go reverse the arm setup and take it down the other way too so guys if you are already training like an athlete I don to play if you never step on a field in competition if you want to look like one you got to start training like one and these are the kind of principles these are the kind of things like a guy like Josh Hamilton does to get out there and just crush and and become an MVP and you can do the same thing and look like that so if you haven it go over to aex.com right now get a program that weight room but make you more athletic at the same time and certainly give you that RI strong athletic muscle that it seems like most guys want again aex.com we another video thanks again for watching guys I h h [Music]	Success
Home Abs Workout Blitz!! - Part 12 (Lower Abs Special) - Get 6 Pack Abs	https://www.youtube.com/watch?v=9F77k05kfTE	ATHLEAN - X	[Music] [Music] guys guess what it washboard Wednesday yes week 12 of 12 which means you made it you made it to the final week of washboard Wednesday and I congratulate you on that but I want to start off by saying remember just making it through week 12 and getting the wash for abs is not the whole battle really the battle is just beginning because it your results that really is the challenge think about it how many times have you known people that have gone on diets you yourself might be one of those guys you achieved a certain look but have you been able to hold on to that look and that that being able to hold on to the look that you really want and that you desire so I say this is just the beginning guys I glad to be able to bring you all these workouts review all these weeks Week 1 through 12 go back and look at them and and redo them and it ab of ab exercises but as you know ABS AR aren total body program if you haven already jump on the athleanx training system right now there next to this video it up here athleanx.com go there right now pick up the program for the next 90 days I guarantee I will get you as RI as you possibly can be by just following along it them out take them to the gym and do the exact exercises as they there and I guarantee results I this with all my professional athletes to get them looking as as great as they do it let together so moving on here to week number 12 let five exercises of the washboard Wednesday circuit Guys these are going to be good ones and I have a special treat for you people have called me out they personally called me out in the last you know few weeks especially of athl X they want to know I know you say you can get us ripped but are you ripped yourself so for this week what the hell I five exercises without it on I just prove to you that I do live what I say I do all right so let [Music] started [Music] [Music] n [Music] [Laughter] [Music] he [Music] [Music] n [Music] all right guys that does it watch Bo Wednesday is now in the books all 12 weeks done ready for you to go back and review but remember the journey is just beginning if you want to continue to get all these great workouts from athle X all you have to do is click on subscribe right to the right hand side of this video and make sure that you don one of the great workouts that we have coming cuz trust me guys there are going to be some really really cool workouts coming that you miss before that go to athleen x.com get your copy of the athenex training system it will get you ripped in record time just like the pro athletes and top celebrities that are using the same exact program that I happen to train uh each and every day so you want to make sure to grab the same exact thing that they same results but otherwise guys again the journey is just beginning we going to have a lot of fun subscribe keep getting all these videos coming to you I can congratulations again I through athleen next watch for Wednesday and let forward to coming back here and uh standing in front of you with some more cool [Music] things	Success
Home Abs Exercises - FIXED! (Planks and Rollouts)	https://www.youtube.com/watch?v=sI-MNJTbf7U	ATHLEAN - X	What A couple weeks back, I showed you how by contracting your adductors, your groin muscles during hanging ab exercises, how you can get a lot more work done for your abs and therefore get better results from your hanging ab exercises because of the stability that that contraction provides and how it actually sets up a stable base for your abs to contract. When it comes to stability ab exercises though, like the plank and like the ab roll out, two of the more popular and beneficial uh exercises for your abs, the same thing applies here too. But you got to learn how to shut off the other muscle. This time it hip flexors. And again, we about how the hip flexors can get too involved in ab exercises, costing you for your abs to actually do the work. So, I right here and show you how to shut them off to better activate the abs. All right. So, first of all, I get into a plank position here. When we normally do planks, we don focus so much on what the hell is going on from here down. We always focus on the abs. We don going on down below. So, you see people do planks in this position all the time. Or maybe they right? And as it gets harder, they even start doing this a little bit more. They while that is ab activation by lifting up, what you you ground, you counterbalance or counterforce your ability to stay in this plank. So, I talked about it in our shoulder video last night, how when you try to push back into a bench as you do a shoulder press, you force away from you so you can get that weight away, you know, away. The same thing happens here. You got your toes digging into the ground. Hip flexors are activated. they ground. Therefore, we know if the hip flexors are activated that the glutes are not and the abs are not doing as much work as they could because the hip flexors are trying to help with that. So, what we can do is squeeze our ass cheeks together here. It makes it a lot easier. Now, not only do we have a stable base from below, but we shutting down the hip flexors. We reciprocally inhibiting the hip flexors from activating by squeezing our ass together. You can have your toes, your heels right next to each other and squeeze your legs together to also activate the adductors like we talked about the last time. Now you that the abs do much more of the work. It doesn to show you the ab roll out. Okay, like I said, next up is the ab roller. And the ab roller is a popular ab exercise and for good reason. Matter of fact, I think it exercises you can do. It challenging. We have a whole workout on this channel if you that you could use this with. But more importantly, it And it the muscles that you may have forgotten about that more effective for your abs. So, this is what we do normally when we do an ab roll out, right? Okay. Watch as I go out here. So, we to the end here and then the first move that they this. Look what are flexing this angle. You can even see it on the my my pants with the the three stripes. The angle of the hips is flexing. Okay. So, if you really want this to work though, even if you don hold it all the way out, the most important time to hold this is when you get out there. So, if you do the ab roll out and you get to the end, now squeeze your glutes there. So, the first move is back with the abs. Okay? Here and here. Here and here. Okay? Everything up. I back. Everything is coming up at once. And of course, as we get to the top, you can do some of that flexion to actually incorporate the abs much more strongly. But the idea is you want to make sure that you doesn don outs. I see people doing it all the time, just counting away at ab reps. It doesn can count to. It only matters how many quality reps you can do. And that you you start incorporating and becoming more aware of some of the muscles that aren supporting the efforts of the abs and helping you to get more out of it. Guys, we have complete ab workouts every day available for you with our athletics training system. I do believe that daily ab work is a great thing, but only if you do it efficiently, shorter periods of time, more effective reps. I put that together for you with our athletics training system. You can get that over at athletex.com. In the meantime, if you found this video helpful, make sure you leave your comments and your thumbs up below. Let me know what you want to see on this channel, and I bring it to you. All right, guys. I see you back here soon.	Success
Hardest Core Stability Exercise Ever (T-O-U-G-H!!)	https://www.youtube.com/watch?v=wcN26eXejbw	ATHLEAN - X	what athleanx.com let me cut right to the chase if you can do this court movement then I am applauding you right now this is one of the toughest core exercises you can do it all requires is a bench and a couple kettle bells to get it done here here as I kettle bells out in front of me right about shoulder level you grab on to the kettle bells now you try to perform a renegade row now you might have done renegade rows before and figured they not all that hard of course or not because you have the leverage and the benefit of having two feet firmly on the ground allowing you to push through your toes to initiate that lift off of the kettlebell from the ground not so when you elevate your feet immediately you find that you which means you getting your core to work a lot harder so as you can see I try to alternate pulling left and right while maintaining rotational stability of my spine I don want to allow my trunk to rotate in a in one direction first of all I could fall off of the kettlebells here or fall off the bench we don also getting the benefit of tying in in this closed chain movement my shoulder girdle with my core because after all your shoulder girl is a core muscle group to the end of the day so you want to make sure these muscles can work together especially if you have aspirations of becoming a lot more powerful and strong starting with your core now don this this is certainly not an easy core exercise I would have called it easy core exercise if I meant it it it little bit of a regression even in this elevated position without having to raise the dumbbells or the kettlebells up off the ground you just simply do an arm lift and try to alternate your arm lifts left and right you are in a 3-point plank position here so it becomes pretty difficult it starting spot for somebody that can necessarily do this row we just yet but don do this exercise just yet the point of it is it supposed to be a challenge I know that I can help too you by challenging you and I do it every single opportunity I get some you like I said congratulations some of you won guys if you that trains you to be able to do anything you want to do by training you like an athlete then head to athleanx.com right now and get our athlean-x training system the meantime tell me what you want to see here guys I watch more Wednesday I will do my best to cover it and our core centric videos here in the weeks ahead all right I soon good luck on this	Success
1 Simple Exercise To Beach Body Abs!	https://www.youtube.com/watch?v=2WgL5A3ydV4	ATHLEAN - X	[Music] h [Music] H hey guys Jeff cavaliere from aex.com you know we are only days away here from the first official day of summer and I think it already got that six pack show then we got to do something and we got to work on this quick because it get out there it shirt for the beach the pool whatever you got to do you got to look good so I for your core using just plain piece of tubing this one whatever you just need something for resistance you around this any any kind of steady um you know support that you have a stair railing something now you hold your arms up of course I get myself into a bit of an X shape but for more than just braining purposes here for affle NE we want to be out wide so that we strain you know the stress the core a little bit more from the obliques remember we right in line with where our hands are down and across our body in that line that straight up with the bands I can spread them out now if I were to keep walking forward here I got to keep working more to hold myself down by working my core to get myself in there so you want a good first beginner exercise hold your arms out walk it out and try to maintain that upright position okay and come down you can see how much my core is working just by doing that I could do a step forward step back and step forward and step step back and you can see again really how much that want to take it up another level which is what I we are running out of time here getting ready for the summer again walk yourself out so that there is tension that I have to engage the core to pull myself down okay once the ABS are fired up I got my leg up in the air straight out touch it down so you bring it down and reach and crunch back balance down reach and crunch back and out down reach and crunch a lot of balance that works your abs just to kind of keep you stable and then down into the crunch again a lot of balance but not really firing up the ABS so we to keep your knee straight if you can you know hamstring flexibility is going to be a big thing here I can only probably get it about that far and that little bit more loose I probably get it up a little higher and come down but just using the band we can do a lot of cool variations here you know for etching in that six-pack maybe the eight pack depends upon what you but really trying to get yourself ready for the summer guys exercises like this creative different exercises for working the core challenging those muscles in a new way are all throughout the athl program so if you time here you don yourself ready go get the athex program it limited time if you order you six-pack cheat sheet where I put together my favorite Super Six ab exercises going through a whole progression one specific progression that you have to follow all the time to get the best out of your ab exercises six must follow rules if you want abs and then putting it all together in a program showing showing you how to lay it all out so guys if you haven already like I said head to aex.com join my team athleen become one of the guys that when the beach you know when it weather it it done guys we I week with more cool videos you you guys have asked for some flexibility stuff I [Music] soon [Music] h h	Success
Fast 6 Pack Ab Workout (15 REPS ONLY!!)	https://www.youtube.com/watch?v=lA8rPARyzDQ	ATHLEAN - X	what still working on getting my voice back but you know I washboard Wednesday workout when it comes to ab workouts if you want to get them done faster then you better start figuring out how to do your ab exercises slower sure you can see a lot of guys in the gym me included doing exercises just like this at this pace however if you want to get your work done more quickly then you got to work on slowing those reps down why because we can increase the time on tension by doing so I want to put together for you a three exercise circuit that you might only be able to do for five or six reps per exercise when you slow that pace way down yes it becomes much more difficult but what we bang for your buck if you can get your work done faster then why not do it so without further Ado and with a Last Breath of my voice here let right to this workout five reps a piece three exercises super slow motion [Music] [Music] [Music] [Music] so there you have it guys give that workout a shot no it you very long but I can guarantee your abs will be sore and hurt in the next day especially if if you to slow down the pace it training variable and it to start using if you want to develop a complete physique don the same old things all the time guys you get the same old thing you getting all along if you want to start making a change for yourself you got to start challenging yourself that we do here on athl X I am challenging my voice right now to speak and I to keep challenging myself here in the gym every single time we get in here I want you guys to do the same head to aex.com right now get our athletex training system start challenging yourself from day one and start training you like an athlete all right guys we be back here again soon if you found this video helpful make sure you leave your comments and thumbs up below see you	Success
Get ÂCutÂ Abs (USHER'S TOP AB EXERCISE)	https://www.youtube.com/watch?v=I3rYxy6GAMc	ATHLEAN - X	what on this washboard Wednesday a little bit of an embarrassing story that I to let you in on let going to date myself here 15 years ago early 2s Usher everyone him he everyone talks about his abs women talking about his abs so he goes on MTV and I to play music videos believe it or not and they he says the number one secret to my cut ABS is my Ab Scissors That could just do Ab Scissors that have to do now here I am physical therapist in training I know that probably one exercise is not going to do that I certainly know even back then and we all know that cut ABS don doing a freaking ab exercise they come from knowing what to put in your mouth at the right time but the ab exercise itself I was so damn intrigued that I went that all I would do after that is ab ab scissors in my routine I never missed a day now let little bit I still like the exercise it can do to make it better it doesn to just be an isometric hold for your abs while you dominant movements or even just hip abductor movements we can make that better by adding some rotation in and we could also make that better by adding in some flexion of our spine so we know we not just an isometrically in an isometric way so I put that together for you hopefully inspired by Usher way back when refined here by athlete X and now challenging you to start trying some different variations of Ab Scissors here you [Music] go up in the club with my homies trying to get a little V keep it down on the low key did she know I would feel I she was cheing it for me from the game she was sitting in my ear you would think she know me decided to cheat conversation got heavy she had me feeling like she blow she so I got up and followed her to the floor She said baby let say [Music] got so there you have it guys some new Ab variations when your so there you have it guys some new Ab scissor variations for you and above all else I we ab exercises remember if you want to get the complete picture then you got to be willing to put in the complete effort and that exercises if you want the whole program guys I put it all together for you already step by step it aex.com and if nothing else you heard yeah for the first time in probably 15 years and a little bit of I bouncing and dancing a little bit along with it all right I again in just a few days and uh let me know what you want to see I in a future video here on this channel all right guys later sh all right the way she I me she asked for one more dance and I like yeah how the hell am I suppos to	Success
Home Abs and Oblique Workout (ALL-IN-ONE EXERCISE!)	https://www.youtube.com/watch?v=hai_BB1TClw	ATHLEAN - X	what today I both your abs and your obliques in one movement and we can put them together into a complete workout this is perfect for home because you don equipment matter of fact you just need probably that old Swiss ball that you stopped using when it probably went out of style a few years back I show you that it it start hitting both these muscles together now the great thing about these muscle groups are they like to work together so if you can figure out ways to get them to work together in the same exercise now you run when it comes to your ab training okay so now here killer movement and how you kind of put it all together into a complete workout all you need is to Swit wall like I said you put it on the ground you lay on top of it and the first part of the movement is a pike okay so in the pike what great about it is you your lower abs because you the movement from the bottom up even though our hands are staying planted into the ground ground the movement is initiated by curling the pelvis up and allowing our body to sort of raise up okay so it we we start to let the ball roll out you need to have a a good bit of stability and strength in your core and it becomes almost like an elevated version of a plank so we component of of ab strength now before we call it a complete movement though we literally and the twist is going to Now activate the obliques so I One Direction which we call a skier turn we turn our knees in one direction to the right and at this point now we activated our obliques and what than that is you can see and I don have to show you a fail here of me falling off the ball but you can see very easily that if I don rotation I can keep spinning like a cork screw until I fall off the damn ball and and and lose the movement entirely so unless I have good rotational stability and strength and control then I won to perform this movement properly so it how you put this all together you start off you do these until failure as soon as you can complete combo rest 10 seconds and go back just into the pike so now I can work on just the pike to failure as soon as I can I go to just a straight skier like I showing you here once I can more skiers that is one round complete in the books and depending upon how much time you have if you got it only take you a couple minutes for that if You minutes however many you have complete a couple more rounds but it take you very long but the key here is that you can get your complete AB training in getting all the functions of the ABS and getting the muscles that are involved in your core here to work together your obliques your your transverse abdominis your rectus abdominus get them all to work together and that training and aex is all about training you to become much more efficient in your training training you to get your muscles that want to work together to work together and get more out of your workouts in a much shorter period of time if you start hitting not just your abs but your entire body in that way then I guys start training like an athlete this is how we train we don train believe it or not so we have to make sure that we bang for our buck and I you exactly how to do that if you head to athlet x.com and get our athletex training systems you over 125 ab exercises just in our programs alone and the ability to completely shuffle your workouts your ab workouts every single time you do them so you workout twice some of the things that we bring to the table here at athlex if you found this video helpful make sure you leave your comments and thumbs up below and I you want to see every time I do it guys athlet X 247 365 that we want to look a certain way and want to bring a work ethic every single time we bring it I again real soon	Success
Underwater Abs Workout (BETTER AB WORKOUT!)	https://www.youtube.com/watch?v=RQF4ERQdU88	ATHLEAN - X	what it when you actually can get out get in the pool and maybe get your best ab workout ever you see underwater AB training provides you with a unique opportunity to train your abs in a way that you not likely training them at the moment and it gives you the convenience of not having to have equipment around you in order to do it here about when you can see me here you can actually do a lot of different movements to train your abs and it goes back to what we talk about all the time when it comes to AB training and that is the importance of rotation you cannot fully train your abs if you rotation B controlling rotation and C preventing rotation the good thing about water training is that you creating force in both directions on the same rep so as you see me move here from left to right you can see that I creating uh resistance because I overcoming the force of the water or the drag of the water as I move across now more importantly because I I that direction so if I immediately move back in the other direction I to overcome that momentum of the water so it the way back that actually have the opportunity to do when we more of an elaborate setup but back to these exercises I don a left to right plane of motion here I could use diagonals and go from Top upper top down to lower bottom I can move myself in those directions in crisscross patterns I can move in a combination of these the idea is using your own arms here as resistance creates an opportunity to train your abs in both movements or both directions simultaneously now if you I get it you don the water or you don like getting wet no problem you can come into the gym you can try to recreate this keep in mind if you use just one band you resistance in the direction back you can get Ecentric control but you going to get this concentric that you have to overcome unless you do what I showing you here which is a little bit more of an elaborate setup which will require two bands anchored on each side of you you rotate to One Direction obviously you the band on that opposite side and then you rotate back in the other direction and you the of the other band now keep in mind one last thing when it comes to this type of training if you land if you you weight to increase the resistance over time if you to have to increase the thickness here of the tubing to increase the resistance over time if you have to do is increase the surface area of whatever you are moving through the water so I don arms I could use something bigger I have just like a kickboard here or a paddle board that I can move through the water that you can see me doing that right here so no matter how you decide to train your abs guys remember the important thing is making sure that you have a hefty dose of rotational work built in and it just producing the motion of rotation but it preventing it as well I cover all these things guys in our athlan X sixpack promise app it ab workout app on the market it available for both iPhone and Android you can get it in the links Below in the meantime if you complete step-by-step plan for not just getting ads but building the entire athletic body head to aex.com and get our athex training system if you guys found this video helpful make sure you leave your comments and thumbs up below and I few days with another video for you see you [Music] [Applause] [Music]	Success
INTENSE 6 Pack ABS Exercise - Get \"Bulletproof\" Abs (6 Pack Abs)!	https://www.youtube.com/watch?v=HzBZmX8Mb7k	ATHLEAN - X	it [Music] hey guys Jeff cavaliere back here aex.com continuing on with the bulletproof series you guys have liked it we what are we talking about how do we develop bulletproof ABS well the first thing that I got to do if I making bulletproof resistant to injury more functional you got to tie in other muscle groups and with the ABS we know right off the bat from that buzz word about the core there ABS than the ABS we have the hips the low back right we want to get all these areas tied in together to work together so one of the best things that I uh tend to use is you got to have rotation too and you have to have your feet grounded right if we want to be functional we got to have our feet on the ground crunches on the ground are okay but when you put yourself up on your feet they become much more Interactive and you to see what I little bit of rotation one little band something to Anchor it to that do get our feet firmly grounded in here two hands on top of the band we to take it down and up and over our head now from here you if I walked out a little bit further this band wants to pull me back there right the only thing that me back to the front is flexing ABS now I could actually turn that into just an exercise on its own it just coming straight down straight in through here straight down I pulling with the hands pulling straight with the core but we even harder we down okay and then just blow it up drop it down control and up what we is on top of getting rotation in through the core we hip that we talked about and we have internal rotation at that hip external rotation of the hip internal and external it post off in that direction now something really interesting happens if we want to take this to the next level and this is what I if we want to get a little bit more intense we got to get off this leg because what this leg is doing is providing a lot of that front side stability so that when I come up into here I leg to hold me so if I can this leg what happens when I take that leg off the ground and I come up now this side is transferred from the ground straight up into here all that stability I was getting with my foot on the ground now has to be handled by the next part up the chain which would be up there here through the outside of the ABS and the obliques so we can try to do it down and up down and up I pinky toe touch or nothing at all this is not easy but when we talking about getting bulletproof D guys you got to take it to the next level so I think the main point of all this in this bulletproof series is are you doing enough in your workouts to create what I would call a bulletproof body and 99 times out of 100 even top level athletes that I get a chance to work with are not doing enough so if you want to do what you need to do then I suggest you follow athlet X this whole program was a 90-day program created to develop what I like to call a bulletproof body bigger muscles No Doubt out less fat no doubt but a body that also is resistant to injury so you can stay in the gym and keep the results coming guys if you haven aex training program over at aex.com I comments rolling let me know what else you want to see in the bulletproof um areas have you suffered an injury yourself tell us about it let talking leave your comments below and oh guys do me a big favor if you like the video and it helps us to show more people and to help more people and show them all what athl x is all about we be back here again in a week more bulletproof body maybe a few other things mixed in too see you guys [Music] n	Success
AB WORKOUT CHEAT SHEET (Which Ab Exercises and When to do Them!)	https://www.youtube.com/watch?v=4KmkN_Fzoqc	ATHLEAN - X	one of the biggest questions when it comes to training your abs is not necessarily what exercises to do but when you should train them we to cover that today and of course I even show you a few [Music] exercises what aex.com AB training in particular when is the right time to train the ABS we not talking about just the exercises here but when should you be doing the exercises and to me there is a difference we basically have three options before the workout after your workout or my preference at a whole different time during the day carving out an AB time each day now why and how can we do that we can do that because I yeah I want it five to six times a week but I only want you to have to dedicate 5 to 10 minutes in that AB session now you know at aex we talk about this six-pack progression and how we should be attacking the ABS lower uh lower up bottom up rotation obliques mid-range and I do that in a second but when you do those it it on your abs and then by doing them at a separate time during the day you to focus because I find that if we take the scenario of doing it before our workout let we kind of not really uh giving I think the focus we need to to our ABS in that pre-workout time we anxiously waiting to get to our legs so we can get our workout done and get out same scenario after the workout you just left it all on the floor if you doing athlan X you workout 40 minute workout and done a great job at high intensity how much should you really have left to start doing extra ab work at the end the answer would be not very much um if you what a contribution hip flexors play in AB training and we don do that with fatigued legs and hip flexors so you try to take that approach so try to carve out a time during the day that you can do this separately and keep it consistent now my favorite time right before dinner why because I know I going to eat dinner every night there not a night that goes by that I try not to eat dinner so if I keep that in mind and Link it to my ab training I ab workout right before I eat dinner and then go from there and I know that I not going to miss now all this being said guys if you can dinner or if you can separate time then do it before the workout or after the workout because if the alternative is not doing it at all I don you tone to be able to see your abs that necessary all right so with that being said let routines exactly like I talked about to give you that strategic approach athl next [Music] stop [Music] [Music] he [Music] so there you have it another athletex style ab workout that you can add to your Arsenal and most importantly see two things again take this and put it where it works best for you I have my time I carve it out see a time that works for you where you consistent with it and secondly remember notice the way we attack the ABS this is not just about choosing any exercises and then randomly hoping that they produce results you want to attack your abs in a in a certain way again following a specific order if possible to Target your abs and get them to respond best when your lower abs are fatigued you still want to be able to have your your upper abs functioning and it gets a lot easier to do that if you approach them in the right sequence if you haven athleen x.com grab the 90-day training program get a plan you know have this as your plan as your guideline to show you exactly how to attack not just your abs but every single muscle group in your body so that the end result being you get a lot more athletic looking you get a lot more functional and overall you start to look and feel a lot better I see you guys over at athletes.com in the meantime make sure you leave your comment below let me know what time are you training your abs and what results you switched that up and also let me know if you like these videos I them like you know guys two times a week so anything you want to see make sure you leave it down below I guys [Music] [Music] soon	Success
How to Get a 6 Pack (WITHOUT \"Ab Exercises\")	https://www.youtube.com/watch?v=aImW4d9BnaQ	ATHLEAN - X	are you training your abs enough well even if you told me you did them seven days a week my answer to you would be no let me explain in today [Music] video what athleanx.com AB training how much is too much well if you videos here on our Channel you know I gone on record to say that I believe five six and even seven times a week AB training is great why because these resilient postural muscles are built for that these guys are ready to take on the work and the more frequent the work the better now that goes contrary to pretty much everything else I believe when it comes to training we have a very specific dose that muscles can handle that beyond that we wind up overtraining and causing damage the ABS because of their ever constant firing throughout the day these muscles are different and built for more volume that said is that all you need need to do right five six seven days a week no of course you obviously need to have your nutrition in place because even the the the best app program with the shittiest diet leaves you with the shittiest ABS okay there just no way around it but there than that we talk about direct AB training and then indirect AB training and for anybody that athl X you should know all about the core being at the core of every single exercise we do so what I wanted today to do was to show you what about AB can we have a workout where we highly Target the ABS and work them on every single thing we directly training them so let me go and break down muscle Group by muscle group an example exercise that highly integrate the ABS without us feeling as if we directly you add those two together indirect and and in direct AB training you combo okay so let top chest right we take a single arm dumbbell bench press as you can see when I demonstrate this exercise if I have a dumbbell in one single hand and I lower it down to that side obviously 60 70 80 lbs that Direction so there my core to pull myself back keep my trunk from rotating in the same direction that dumbbell is dropping if you want to make this extra challenging you want to make it a little less of a chest exercise then lift the leg on the same side of the dumbbell and that going to make it even harder for you to resist the rotation next we look at back right the king of all back exercises the pull-ups but as you see with this one slight modification of the exercise that I doing here the knees come up we get a tremendous amount of core activity matter of fact we stress the lower abs which is even better because these are even harder for us guys to Target now how do I know this because as you guys might remember if you me for any length of time having a hernia surgery I went through and tried to do my recovery and speed it up as fast as possible I was down on the ground doing crunches literally 3 days later but for 3 weeks I couldn suspend myself off of a pull-up bar why because it core exercises the soon as soon as you lift your feet off the ground while hanging from a bar you already ignite those abs so yet another way just by pulling your knees up to really engage Ys at the same time you old classic killer back exercise going next one I demonst right here is for the shoulders our seated long leg press we all know pressing overhead tough activity even harder when we ground right and on our butts because when we get our legs out in front of us we leverage that we once have with our legs underneath us now normally guys I want you on your feet for every exercise that you do because that however in this case we different Target here we work the shoulder ERS take away any momentum force them to do a lot of work but at the same time because our trunk has to stay upright as you see me fighting here to keep myself upright that work overtime moving on to the biceps our incline variable curls now look at me do here what looks like a regular incline dumbbell curl but wait what come up I actually am changing the angle of where Peak contraction occurs right in an incline curl heak contraction occurs down here in the 45° uh range of motion however as I sit up not only am I shifting that Focus to the end range a little bit more to get a little bit more Peak contraction but as you can see the ABS are working as well so a nice way to integrate ABS again without even thinking about it into a standard classic effective bicep exercise you guys know I love this one the body weight tricep extension this is a classic exercise that basically our way to take the great nose breaker skull crusher type exercise and turn it into something we can do anywhere with just our body you can do it on the back of a couch but as you can see this is sort of an elaborate plank exercise right besides what we up at the arms you can see that the plank is established through the rest of the body you you got a tough tricep exercise with of course a heavy dose of core finally we wrap it all up with our leg exercise and overhead dumbbell lunge now before you start thinking I know the lunge great exercise but how we your sides and put them up over your head thoratic extension is demanded in order for you to do this exercise and along with that heavy core stabilization as you can see as I exercise I the weight because it different feeling and a completely different challenge for our bodies than what we having the those dumbbells held at our side but yet again you can see core at the core of everything we do whether it be direct or indirect work so there you go how much core training is too much well if you work guys not enough right as we see core work needs to be done more right we need to be able to in integrate direct and indirect work and it doesn matter even if you sixpack ab app our six-pack promise plus you combination of the two you need to start integrating into everything you do this is exactly what athletex training is all about if you haven over to athlet next.com and grab our 90-day training program remember I said even the best ab training workout direct and indirect is not going to do anything for you if you have a whole bunch of fat overlaying that that covered in the program as well with our athlan xfactor meal plan it help you strip off the fat but at the same time maximize the muscle that you have right this is not about creating skinny guys this is about creating lean ripped and athletic guys all right I see you guys over at athlet next.com in the meantime if you found this helpful which I hope you did you there you thought but there is a solution there here in just a few days leave your thumbs up leave me a comment remember I videos based off of the questions that you guys leave below see you guys back here in just a few [Music] he	Success
PLANK POWER-UPS! (6 Ways to Make Ab Planks Harder)	https://www.youtube.com/watch?v=wrRIs2Dk_8U	ATHLEAN - X	what athleanx.com another washboard Wednesday video for you that just the washboard abs you see the core is made up of much more than just the rectus abdominis or the muscle we know as the six-pack and one of the best ways to strengthen the entire core is going to be to use a plank however that is only if the plank is challenging for you if you can sit here and bang out three and four minute planks which I know some of you guys can it to create enough overload to make that exercise much of a benefit for you at all but we do have ways that we can turn planks into power planks today I to show you right now five ways so there you have it guys there few ways to turn to your planks into power planks really at the end of the day much more effective versions of the exercise you see it doesn you coach here on athlean-x is to take you at whatever level you right now and bring you to that next level I don care if you you way to bring you to that next level and that athlean-x training system I value my role as your coach to do just that doesn now what matters most is you need to get started if you to get started head to athleanx.com right now get our athlean-x training system and I will take you through whatever we need to do to get you from the level you gonna lead athlete and I know I can do it if you found this video helpful make sure you leave your comments and thumbs up below and whatever else is you want to see here remember washboard Wednesday wherever you want me to cover about the core you guys match for this I will bring it to you in these videos each and every week all right guys I guys back here in just a few days you	Success
