Title	Link	Creator	Transcript	Status
Is Your Eczema Coming from a Salicylate Sensitivity? Â Dr. Berg On Atopic Dermatitis	https://www.youtube.com/watch?v=2J75mqls4Xw	Dr. Eric Berg DC	hi guys in this video we about a real common cause for eczema which is a skin condition it it something called salicylate sensitivity now you may have heard of salicylic acid which is aspirin but salicylates can come in a natural form in plants spices and nuts as compared to aspirin which is a synthetic version of this so if you reacting to this compound and you getting this symptom then we have to look at what foods are high and salicylates and let we have cayenne pepper cinnamon curry oregano sage tumeric thyme black pepper basil ginger and nutmeg broccoli chili pepper cucumber spinach squash sweet potato canned tomatoes radishes zucchini coffee wine beer pine nuts peanuts pistachios and almonds so if you have this condition simply avoid these foods for a week and see if it gets better then you for sure alright talk to you later hey thank you so much for watching keep spreading the word and share this video	Success
What Causes Tremors Besides Parkinson's Disease? Â Dr. Berg on Body Tremors	https://www.youtube.com/watch?v=10RkWUMbBVg	Dr. Eric Berg DC	hi guys recently I had a person who wanted to know what causes tremors and they did not have Parkinson type of brain degenerative disease they just had this this tremor on one hand so I pulled out my trusty favorite book called sibling collection of medical illustrations volume 4 endocrinology now in this book I I mainly have been studying the adrenal function and other enter congrats but I recently dove into the pancreas and the function of insulin which is fascinating but I wanted to use a credible physiology book with lots of pictures because I think about physiology it doesn body works and there might be some minor things over the years that have been evolved or tweaked but typically it unchanging science but here talks about in this book and here I found one of the causes of tremors is neuronal irritability which makes a lot of sense because if you irritate the nervous system you tremor effect now what causes this is low blood sugars okay now that can come from high insulin but when the blood sugars are lower okay the the nervous system suffers greatly and definitely the brain suffers what happens is when your blood sugars go to low your body will counter it with epinephrine or another name for that would be adrenaline to actually quickly raise the blood sugars and it of epinephrine that causes this symptom right here now there symptoms of hypoglycemia and that would be anxiety sweating well we just mentioned tremors tachycardia increased pulse rate weakness mental confusion headaches and depression and lethargy now if you or tremors start doing research in the area of hypoglycemia and low blood sugars and I think you answer thanks for watching hey tell me what you think about this video go ahead and comment below and give me your feedback	Success
Deep Vein Thrombosis (Blood Clots in Legs) & Vitamin E Â Dr. Berg	https://www.youtube.com/watch?v=lEJQ127Q-TU	Dr. Eric Berg DC	all right so we deep vein thrombosis and vitamin E okay now a thrombus is a formation of a clot okay in the vascular system and sometimes you have pain or swelling and sometimes you have no symptoms until you get a stroke because that clot could break off in the body and end up in your lung and the brain and create all sorts of problems some of the risk factors smoking no activity you around letting your blood just pool obesity is a risk factor birth control pills can also trigger a clot or even trauma okay or even surgery but I want to talk about vitamin deficiencies setting you up for this condition out here so when you b12 you can get a thrombus and that could even come from taking metformin which is a diabetes medication for a long period of time you become deficient in b12 so if you folate it can put you at risk of getting a thrombus and vitamin E has the power to help prevent and dissolve a blood clot okay it has a couple really amazing properties anticoagulant anti plaquing so again it vascular system to lower the risk of heart attacks enjoying the pain is a vitamin E deficiency so now the question is what could create a vitamin E deficiency well a couple things consuming too much refined flour in the form of bread pasta cereal crackers biscuits things like that having liver damage gastrointestinal issues like Crohn or IBS that can all prevent the absorption of vitamin E gall bladder problems it would see your gall bladder removed well now you don bile to absorb vitamin E that could be one cause and in which case you would want to take some bile salts to help you absorb it and also if you had a gastric bypass that can actually greatly diminish the absorption of these fat soluble vitamins now if you how to get vitamin E you can get a lot of vitamin E and sunflower seeds okay also wheat germ oil make sure that you keep it in the refrigerator because it goes bad very quick when it oxygen almonds chose spinach other leafy greens also have vitamin E so if you about getting about M&E in a supplement make sure you don version and even the natural version make sure that it have many different parts of the vitamin E complex because in nature vitamin E never comes as a single alpha tocopheryl it comes in multiple parts so to find a high-quality one it definitely gonna be worth it alright thanks for watching hey guys a lot of you already have my book some of you don edition called the new body type guide is an upgrade from my last edition called the seven principles of fat burning it has a hundred and fifty six images three hundred seventy eight pages full glossary I talk about Kido in a minute-- fasting the body types in detail I have a new stressed chapter I going to show you exactly what to eat and a comprehensive FAQ I put a link down below check it out	Success
Don't Take Calcium Supplements If You Have a Heart Condition or Atrial Fibrillation Â Dr. Berg	https://www.youtube.com/watch?v=LDPZKlgxZzg	Dr. Eric Berg DC	hi guys I wanted to give you a tip today on the cardiovascular system and talk about atrial fib you should never take calcium supplements if you have atrial fib okay in fact if you have any cardiovascular issues I wouldn because the calcium supplements are associated with the 3.9 x increase risk of getting atrial fib and if you already have atrial fib you can worsen it by taking calcium and even one of the medications are used for blood pressure is calcium channel blockers okay now 800 milligrams of calcium supplements can also increase cardiovascular events that don heart problems or if you already have heart problems if you have atrial fib that deficiency I now don calcium for example from cheese because that does not create the same effect and if you take vitamin d3 and k2 to allow the calcium to be mobilized through the body so it doesn shouldn subscribed press the button below and I will keep you in the know hey that runs	Success
Is Opioid & Heroin Addiction A Symptom Or A Disease? Â Dr. Berg	https://www.youtube.com/watch?v=vgA9upjw3uE	Dr. Eric Berg DC		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=vgA9upjw3uE! This is most likely caused by:

This video is age-restricted. Therefore, you are unable to retrieve transcripts for it without authenticating yourself.

Unfortunately, Cookie Authentication is temporarily unsupported in youtube-transcript-api, as recent changes in YouTube's API broke the previous implementation. I will do my best to re-implement it as soon as possible.

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
The Big Difference Between Gallstones & Kidney Stones Â Dr. Berg	https://www.youtube.com/watch?v=3hQ-KRFjSc0	Dr. Eric Berg DC	so recently I had a question from someone that wanted to know the difference between golf stones and kiddie stones were are they the same stones just in different organs actually no so golf stones are really cholesterol stones not because the persons consuming a high cholesterol die is because they don that helps you dissolve fats it fluid like a detergent that helps break down grease and fats and helps you absorb fat soluble vitamins if you don have enough bile you can develop different deposits of cholesterol and that turns into stones okay so the question is how do you prevent cholesterol stones okay number one you want to keep a low carbohydrate diet why because high carbohydrate diets lots of sugar will spike insulin and it will actually lead to cholesterol stones okay number two saturated fats did you realize that saturated fats release bile and going on a low saturated fat diet can increase your risk of gall stones check it out and put the link down below a moderate amount of protein between three and six ounces is perfect not an excessive amount of protein because that could create a problem with a spike of insulin and lastly a large amount of vegetables to keep the liver healthy and to keep the cholesterol going through the gallbladder okay now we to kidney stones kidney stones are not made out of cholesterol they of calcium oxalate or uric acid crystals okay now one thing I would recommend to prevent these stones especially if you one in the past is consume lemon juice on a regular basis because the citrate in the lemon juice will counter the oxalate stones okay now if you a ketogenic program in a minute fasting and you chances are it uric acid crystals don case again lemon juice would help and also potassium citrate would help as well simply because this is more of a pH type situation when your pH becomes a little too acidic you can develop this right here so you want to alkalize it with these not to mention the vast so if you program that I shouldn consuming a lot of vegetables and this is just another reason why the vegetables are kind of like a missing component in other programs that if you add this in there you prevent a lot of issues alright thanks for watching hey thank you so much for watching keep spreading the word and share this video	Success
Natural Remedies for Asthma Â Dr. Berg on Asthma Treatment	https://www.youtube.com/watch?v=5uTvmnuwQqI	Dr. Eric Berg DC	hey guys in this video we about asthma I recently had a person I wanted to know some natural remedies for asthma and the vitamin D did not work for this person and that would be the first recommendation is high quantities of vitamin D or lots of Sun because it does work for a lot of people will not everyone okay so asthma is an inflammatory condition of the lung of the bronchial tubes where your bronchial tubes fill up with inflammation you start coughing wheezing there spasm in there shortness of breath and a lot of other symptoms especially going up a flight of stairs there great technology a breathing technology I strengthen your lungs by breathing a certain way and I think that helpful but there between this microbe this is very difficult to kill bacteria called chlamydia pneumonia okay there antibiotics to kill this microbe but of course I natural type thing okay so there natural remedies and I that you get and you take number one chaga mushroom number two lotus rhizome node okay number three ligustrum seed okay so now below in the description I actually gave you the spelling of three of these remedies so you can either get them online or at the health food store but I think this would be a great way to naturally address this microbe instead of an antibiotic which always comes with a lot more side effects alright thanks for watching hey if you haven subscribed press the button below and I will keep you in the know hey that runs	Success
3 Causes Of Dizziness or Vertigo Â Dr. Berg	https://www.youtube.com/watch?v=jICR0I67IkU	Dr. Eric Berg DC	hey I about the three main causes of dizziness now there okay but these are the main ones number one low blood sugar when the blood sugar drops too low you can be very dizzy okay in that case you need to add more fat to your meal to go longer without crashing your blood sugars or not go too fast within a minute fasting gradually go into it starting with three meals no snacks and gradually go to two where else you might feel symptoms of low blood sugar there things you can do to improve low blood sugars I than do it in this video so you can study that but it do keto eventually you basically burn fat and not have this problem number two low blood pressure this can come from just doing the keto dumping all this water and just not having the volume of fluid to maintain the blood pressure you need more salt sea salt that up low blood pressure and actually start making you feel normal again number three low adrenals if your adrenals are weak you could actually get very dizzy especially if you get up too fast when you climb stairs because the adrenals help the body to adapt to stress like positional stress if you stand up too fast the adrenals aren strong enough to help push the blood pressure up to your brain and you can have a little bit of a lag time before the blood gets up to your brain and feel a little dizzy so that I if you have adrenal issues there solutions for everything alright so in summary what you want to do is you want to narrow in on what potentially could be your problem and then learn more about it and I have solutions and videos down below thanks for watching hey guys I want to personally invite you to a new Facebook group that I just started called dr. Berg fasting lab ok so I created this so we can share our successful actions what worked what didn put a link down below so go ahead and sign up and I	Success
What Really Causes PCOS (Polycystic Ovarian Syndrome) Â Dr. Berg	https://www.youtube.com/watch?v=mpM-5BtUg6Q	Dr. Eric Berg DC	hello in this video we about what causes PCOS okay polycystic ovarian syndrome alright this is a condition where you have really like two things going on you have a high level of androgens which is a male hormone and you have no menstruation so we have no cycle and that of diagnose it of course they can do an ultrasound to really verify it but here are the symptoms you have facial hair deeper voice belly fat acne hair loss there resistance or insulin resistance is an Associated symptom okay now this is what confuses people because when they do research on it it says that insulin resistance is a symptom but other research talks about if they cost okay so that question does insulin resistance cause this condition or is an effect of high energons okay so what I want to tell you is that insulin resistance is the primary cause of polycystic ovarian syndrome it because if you take out the ovaries and normalize the high levels of antigen you do not lower or get rid of insulin resistance also if you take drugs that suppress androgens you still have the high level of insulin resistance I put some links down below so this is the cost so when you try to actually improve this condition if you have it you know you need to start taking estrogen and birth control pills and all these different things what I would recommend is focus just on improving this right here okay focus on this in a minute fasting is going to be really like really important keto is going to be important other things are going to be important I put some links down below of what you can do but don on this to improve this that connection thanks for watching hey if you underlying cause of your body issues click the link below and take the evaluation quince	Success
Best Home Remedies for Parasites Â Dr. Berg	https://www.youtube.com/watch?v=L7-BmO6o-7o	Dr. Eric Berg DC	hi guys listen I question about parasites what are some good home remedies for parasites well first let sometimes you would get blood in the stool anal itching distended abdomen pain in your abdomen a lot of digestive issues fatigue sinus issues sneezing craving for milk products moody because you have insulin resistance rashes skin issues hungry all the time because you have these parasites or worms eating up your food and I would definitely recommend doing keto and then fasting because this sugar will keep feeding these microbes so there main remedies that I recommend and sometimes you could find a remedy with all three of these combined okay so number one wormwood extract I don alcohol base but get it in the tablet base because the alcohol sometimes gonna throw off the liver but this is extremely bitter there are a couple of side effects but only if you consume them in very very large amounts generally they you don you great for parasites good for worms and a lot of other related microbes and clove okay so the combination of all three of these are excellent for parasites but again make sure you also clean up your diet and focus on building up your immune system alright thanks for watching hey if you enjoyed this video press subscribe and I will definitely keep you updated	Success
Private video	https://www.youtube.com/watch?v=cqJWsWXq7O0	Dr. Eric Berg DC		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=cqJWsWXq7O0! This is most likely caused by:

The video is unplayable for the following reason: This video is private

Additional Details:
 - If the owner of this video has granted you access, please 
 - sign in
 - .

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
Intense Withdrawal Symptoms & Headaches on Keto Adaptation Â Dr. Berg's Keto Tips	https://www.youtube.com/watch?v=VSJ4Nqi7PYg	Dr. Eric Berg DC	hey guys I gonna talk about headaches and key to adaptation okay now in some of the other videos I talked about the transition from sugar burning to ketosis or fat burning requires certain nutrients like B vitamins and potassium right some people take these vitamins but they don about why that could be there reason and it symptoms because if you have been consuming breads pasta cereal whatever for a long period of time or junk foods or just sugar and you come off them it it like coming off coffee or coming off alcohol and what happens is there neurotransmitter in your brain called dopamine and when you have a dopamine deficiency that start feeling these weird symptoms right here and one big one is headaches so there recommend number one slowly start increasing a little bit more carb okay maybe like five grams at a time until these symptoms go away because a lot of people really suffer not just with headaches with they just feel really funky and number two you can take something called phenyl alanine which is a natural amino acid which will then help build up more dopamine in the system so then there withdrawal symptoms okay so I pointing this out as another reason why you may have headaches or other symptoms that go beyond just the key to adaptation alright thanks for watching so we stories but I don story yet so click the link down below and upload you before and after I want to actually hear about your success story I want to see your before-and-afters and every week we do featured success stories so click the link down below and share your success	Success
Deleted video	https://www.youtube.com/watch?v=aguMKn4_VSM	Dr. Eric Berg DC		"Error: Unexpected error: 
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=aguMKn4_VSM! This is most likely caused by:

The video is unplayable for the following reason: This video has been removed for violating YouTube's Community Guidelines

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
